id,req_id,category,formalized_text,feature_group,original_text,assumptions,constraints,dependencies,detail_analysis,priority,validation_criteria
578,REQ-1-023,NonFunctional,"The system's audit trail feature, as defined in REQ-FR-005, must be designed to meet the technical requirements for electronic records as stipulated by regulations such as FDA 21 CFR Part 11. This includes ensuring logs are tamper-evident, accurately timestamped, and capture all significant user and system actions.",OPC_Client_and_Management_System,"The audit trail feature shall be designed to support compliance with regulations such as FDA 21 CFR Part 11, requiring tamper-evident, timestamped logs of all significant actions.",,,,FALSE,high,
579,REQ-1-024,Technical,"The system shall be architected as a multi-tenant application to support a Software-as-a-Service (SaaS) business model, ensuring that multiple independent customers (tenants) can use the system securely and in isolation on a shared infrastructure.",OPC_Client_and_Management_System,The system architecture shall be multi-tenant to support a SaaS licensing model.,,,,FALSE,high,
580,REQ-1-025,Technical,"Data isolation between tenants must be strictly enforced using a hybrid strategy. The primary method for database isolation (PostgreSQL/TimescaleDB) shall be Row-Level Security (RLS) based on a mandatory `tenant_id` column in all shared tables. For caching (Redis), tenant-specific key prefixes must be used. For object storage (S3), tenant-specific folder paths within a shared bucket must be used. As premium options, the system must also support a schema-per-tenant database model and dedicated S3 buckets per tenant.",OPC_Client_and_Management_System,Multi-Tenancy Data Isolation: Data isolation between tenants shall be strictly enforced using a hybrid strategy: Databases (PostgreSQL/TimescaleDB): Use row-level security (RLS) with a mandatory `tenant_id` column in all shared tables as the primary strategy. Schema-per-tenant shall be offered as a premium option for tenants requiring stricter physical data segregation. Caching (Redis): Use tenant-specific key prefixes to segregate cached data. Object Storage (S3): Use tenant-specific folder paths within a shared bucket. Dedicated buckets per tenant shall be offered for premium tiers.,,,,FALSE,high,
581,REQ-1-026,NonFunctional,"The system must handle all Personally Identifiable Information (PII) as sensitive data. All PII must be encrypted both in transit (using TLS 1.3) and at rest (using AES-256). Access to PII must be governed by the principle of least privilege. The system must also provide administrative tools to fulfill data subject rights under GDPR, including processing requests for data access, rectification, and erasure.",OPC_Client_and_Management_System,"Data Privacy: All Personally Identifiable Information (PII), such as user names and email addresses, shall be classified as sensitive data. It must be encrypted at rest and in transit, and access shall be restricted based on the principle of least privilege. The system must provide capabilities to support data subject rights under GDPR, including data access, rectification, and erasure requests.",,,,FALSE,high,
582,REQ-1-027,Technical,"All publicly exposed REST APIs must implement URI path versioning (e.g., `/api/v1/users`). This strategy shall be used to manage changes and ensure backward compatibility for API clients as the system evolves.",OPC_Client_and_Management_System,"All external-facing REST APIs shall implement URI versioning (e.g., `/api/v1/...`) to ensure backward compatibility for clients.",,,,FALSE,medium,
583,REQ-1-028,Functional,"All domain-specific business logic and calculations, such as OEE and other KPIs, must be implemented according to explicitly documented and version-controlled formulas. The software implementation of these formulas must undergo a formal validation process by a qualified subject matter expert (SME) prior to being deployed to production.",OPC_Client_and_Management_System,"REQ-CON-002: Domain-Specific Logic: All business calculations, including Overall Equipment Effectiveness (OEE) and other Key Performance Indicators (KPIs), must be implemented based on explicitly documented formulas. These formulas and their software implementation must be version-controlled and subject to a formal validation process by qualified subject matter experts before deployment.",,,,FALSE,high,
584,REQ-1-029,NonFunctional,The system must comply with all legal and contractual obligations. This includes: 1) Adhering to the licensing agreements of all third-party software components used. 2) Ensuring a GDPR-compliant Data Processing Agreement (DPA) is in place for every tenant. 3) Enforcing data residency by ensuring a tenant's data is only stored and processed in the geographic region specified in their service agreement.,OPC_Client_and_Management_System,"REQ-CON-003: Legal and Contractual Constraints: The system shall adhere to all licensing agreements for third-party software components. For all tenants, a Data Processing Agreement (DPA) compliant with GDPR must be in place. The system shall not store or process data in a geographic region other than that specified in the tenant's service agreement.",,,,FALSE,high,
585,REQ-1-030,Functional,"The system must implement a comprehensive and tamper-evident audit trail. This trail shall log all significant actions, including but not limited to: user login/logout, data writes, alarm state changes (acknowledgement, shelving, suppression), configuration changes, and security policy modifications. Each log entry must contain an accurate timestamp, the responsible user ID, the originating IP address, the action performed, and relevant context (e.g., tag name, old value, new value for data writes). The system must support electronic signatures for designated actions. Logs must be immutable, with no interface allowing for their modification or deletion. A secure export function for authorized users must be provided.",OPC_Client_and_Management_System,"REQ-FR-005: Audit Trails. The system shall provide a comprehensive, tamper-evident logging of all significant user and system actions. Logged actions shall include user login/logout attempts, data write operations, alarm acknowledgements/shelving/suppression, changes to client configuration, and security policy changes. Each log entry shall be timestamped and include the responsible user and originating workstation/IP address. For data write operations, the log entry shall contain the tag name, the old value, and the new value. For actions requiring compliance with regulations like 21 CFR Part 11, the system shall support electronic signatures, linking the signature to the specific record and action. Audit logs shall be immutable, preventing modification or deletion by any user, including administrators. The system shall provide a secure mechanism for authorized personnel to export audit logs for external review and analysis.",,,,FALSE,high,
586,REQ-1-031,Technical,"The Asset Hierarchy Management module must be designed to be compatible with the ISA-95 standard's physical asset model. This will enable users to structure their asset hierarchy in a standardized way (e.g., Site > Area > Line > Machine) to facilitate integration between enterprise and control systems.",OPC_Client_and_Management_System,REQ-CON-004: Industry Standards Adherence: The Asset Hierarchy Management module (REQ-FR-021) shall be designed to be compatible with the ISA-95 standard for enterprise-control system integration.,,,,FALSE,medium,
587,REQ-1-032,Functional,"The system must include a configurable, role-based approval workflow to govern critical system changes, aligning with standard Management of Change (MOC) procedures. This workflow must be applicable to actions such as deploying an AI model to a production asset, modifying alarm priorities, and changing security policies. The system shall allow administrators to define the required approval steps for these actions.",OPC_Client_and_Management_System,"REQ-CON-005: Organizational Policies: The system shall include a configurable, role-based approval workflow for critical system changes. This workflow shall apply to actions including, but not limited to, the deployment of new AI models to production assets, changes to alarm priority levels, and modifications to security policies. This workflow must align with standard Management of Change (MOC) procedures.",,,,FALSE,medium,
588,REQ-1-033,Functional,"The system must provide real-time data access to connected OPC DA and OPC UA servers. This shall include the ability to browse the server's namespace, read the current value, timestamp, and quality of any tag, and, for authorized users, write new values to tags. The UI must visually indicate the data quality (e.g., Good, Bad, Uncertain) for each displayed tag value. Communication for these operations must be optimized for low latency.",OPC_Client_and_Management_System,"REQ-FR-001: Real-Time Data Access. The system shall enable reading and writing of real-time data from OPC DA and OPC UA servers. Users shall be able to browse server namespaces and read current tag values. Authorized users shall be able to write updates to tags. The system shall ensure low-latency communication for time-critical applications. The system shall handle and visualize data quality flags (Good, Bad, Uncertain) associated with each tag value, as per the OPC specification.",,,,FALSE,high,
589,REQ-1-034,Functional,"The system must implement OPC Historical Access (HDA) functionality. It shall allow users to query historical data for specified tags over a defined time range. The query interface must support server-side data aggregation functions (e.g., minimum, maximum, average) and filtering. The results of a historical query must be visualizable as a trend chart within the application. The system must also provide a feature to export the queried data to both CSV and Microsoft Excel formats.",OPC_Client_and_Management_System,"REQ-FR-002: Historical Data Access. The system shall retrieve historical data for analysis and reporting by implementing the OPC Historical Access (HDA) specification. The system shall support queries over specific time ranges with data aggregation functions (min, max, average) and filtering capabilities. The system shall provide trend visualization tools. The system shall provide functionality to export queried and aggregated historical data to CSV and Excel formats.",,,,FALSE,high,
590,REQ-1-035,Functional,"The system must provide comprehensive alarm and event management by supporting the OPC Alarms and Conditions (A&C) specification. The UI shall include an alarm summary display where authorized users can acknowledge, suppress, and re-prioritize alarms. The system must implement alarm shelving, which allows an operator to temporarily silence an alarm for a configurable duration, requiring a justification comment. A flexible notification engine must allow routing of alarm notifications to external systems via email, SMS, and webhooks (e.g., for PagerDuty). Routing rules must be configurable based on alarm attributes such as priority, source area, type, and on-call schedules.",OPC_Client_and_Management_System,"REQ-FR-003: Alarms and Events Monitoring. The system shall manage alarms and events by supporting the OPC Alarms and Conditions (A&C) specification. The system shall provide a user interface for acknowledging, suppressing, and prioritizing alerts. The system shall include alarm shelving functionality, allowing operators to temporarily silence an alarm for a predefined duration with a required justification. The system shall support configurable alarm notification routing, enabling alerts to be sent via email, SMS, or configurable webhooks for integration with external systems including PagerDuty, based on alarm priority, area, type, or on-call schedules.",,,,FALSE,high,
591,REQ-1-036,NonFunctional,"The OPC Core Client must support high-availability configurations through redundant OPC server pairs with automatic failover. The system shall provide a user interface for configuring a primary and a backup OPC server, defining the trigger conditions for failover (e.g., connection loss, bad server status), and setting health check parameters. Every failover event must trigger a system alert and be recorded in the system log.",OPC_Client_and_Management_System,"REQ-FR-011: Redundancy and Failover. The system shall support redundant OPC servers and automatic failover. The client shall provide a configuration interface for setting up primary/backup server pairs, defining failover trigger conditions (connection loss, status code), and configuring health check parameters. An alert shall be generated and logged upon any failover event.",,,,FALSE,high,
592,REQ-1-037,Functional,"The system must include a dedicated Asset Management module for creating a contextualized, hierarchical model of the physical plant (e.g., Site > Area > Line > Machine). Users must be able to map raw OPC tags to specific assets and their properties within this model. This asset context shall be used throughout the system for data analysis, AI model assignment, and AR visualization. The module must also support the creation of asset templates to allow for the rapid configuration of similar assets or production lines.",OPC_Client_and_Management_System,"REQ-FR-021: Asset Hierarchy Management. The system shall include a dedicated Asset Management module. This module shall allow users to build a hierarchical representation of their physical plant (an asset model), such as Site > Area > Line > Machine. Users shall be able to map OPC tags to specific assets and their properties within this hierarchy, providing essential context for data analysis, AI model assignment, and AR visualization. The module shall support the creation of asset templates to accelerate the configuration of similar equipment or production lines.",,,,FALSE,high,
593,REQ-1-038,Functional,"The system must provide an AI-driven predictive maintenance capability. It shall allow for the integration of pre-trained ML models to predict equipment failures based on real-time and historical data. The system must support model execution on edge devices for low latency. A model management interface shall be provided for importing custom models in the ONNX format, versioning them, and assigning them to specific assets. The system must also include a workflow for model retraining and must actively monitor the performance (e.g., accuracy, data drift) of deployed models, generating an alert if performance falls below a configurable threshold.",OPC_Client_and_Management_System,"REQ-FR-012: AI-Driven Predictive Maintenance. The system shall use machine learning to predict equipment failures by integrating pre-trained models to analyze historical data. Models shall be able to run on edge devices for low-latency predictions. The system shall provide a model management interface for importing custom models in ONNX format, versioning models, and assigning models to specific data tags or assets. The system shall include a workflow for retraining models with new historical data. The system shall monitor the performance of deployed AI models, tracking metrics such as prediction accuracy and data drift, and generate alerts if performance degrades below a configurable threshold.",,,,FALSE,high,
594,REQ-1-039,Functional,The system must provide real-time anomaly detection using AI models. These models must be deployed and executed on the Edge AI Module to meet low-latency requirements. The system shall generate alerts when an anomaly is detected based on configurable thresholds. The user interface must provide a mechanism for operators to label flagged anomalies as either a 'true anomaly' or a 'false positive'. This feedback must be logged and stored for use in future model retraining cycles.,OPC_Client_and_Management_System,"REQ-FR-013: Anomaly Detection. The system shall detect unusual patterns in real-time data using AI models and provide configurable thresholds and alerts for anomalies. To meet real-time performance requirements, models used for this purpose must be deployed and executed on the Edge AI Module. The user interface shall allow operators to provide feedback on flagged anomalies (mark as 'true anomaly' or 'false positive'). This feedback shall be logged for use in future model retraining.",,,,FALSE,high,
595,REQ-1-040,Functional,"The system must support natural language interaction for data queries and simple commands via both typed text and voice input. This feature shall be implemented through integration with AWS Transcribe (for speech-to-text) and AWS Comprehend (for language understanding). The supported command grammar must include, at a minimum, retrieving real-time and historical data for a given tag, and acknowledging alarms. All submitted natural language queries and the system's interpretation of the intent must be logged for auditing and model improvement.",OPC_Client_and_Management_System,"REQ-FR-014: Natural Language Querying and Voice Control. The system shall enable data queries and client commands using natural language, via typed text or voice input. The system shall integrate with AWS Transcribe and AWS Comprehend to process queries. The supported grammar shall cover retrieving real-time/historical data and acknowledging alarms. All natural language queries and the system's interpretation of them shall be logged for auditing and continuous improvement purposes.",,,,FALSE,medium,
596,REQ-1-041,Functional,"The system must provide native integration with major cloud IoT platforms, specifically AWS IoT Core, Azure IoT Hub, and Google Cloud IoT Core. This integration must be configurable for bidirectional data flow, allowing data to be sent from OPC servers to the cloud and commands to be sent from the cloud back to the OPC servers. A data mapping and transformation tool shall be included to map and reformat OPC tag data to conform to the required JSON schema of the target IoT platform.",OPC_Client_and_Management_System,"REQ-FR-017: Integration with IoT Platforms. The system shall connect to AWS IoT, Azure IoT, and Google Cloud IoT. The integration shall be configurable for bidirectional data flow (OPC-to-Cloud and Cloud-to-OPC). The system shall include a data mapping and transformation tool to align OPC tag structures with the target cloud platform's data schema.",,,,FALSE,medium,
597,REQ-1-042,Functional,"The system must support data visualization on Augmented Reality (AR) devices, such as the Microsoft HoloLens. A configuration tool shall be provided within the Central Management Plane to map OPC tags or assets to physical locations, which can be identified using markers like QR codes. The system will expose an API that AR applications can use to retrieve and display this contextualized data as an overlay on the physical equipment.",OPC_Client_and_Management_System,"REQ-FR-018: Augmented Reality (AR) Dashboards. The system shall visualize data on physical equipment via AR devices (e.g., HoloLens). The system shall require a configuration tool to create and manage the mapping between OPC tags and their corresponding physical locations or asset markers (e.g., QR codes).",,,,FALSE,low,
598,REQ-1-043,Functional,"The system must be able to connect to Digital Twin environments for simulation and testing purposes. The user interface must provide a clear, unambiguous visual indicator to distinguish when the client is connected to a digital twin versus a live, physical system to prevent accidental operations. The system shall support connectivity to digital twins that expose their interface via the Asset Administration Shell (AAS) standard.",OPC_Client_and_Management_System,REQ-FR-020: Digital Twin Support. The system shall connect to digital twins for simulation and testing. The client shall clearly distinguish between a connection to a physical system versus a digital twin in the UI to prevent accidental writes to live equipment. The client shall support connecting to digital twins via the Asset Administration Shell (AAS) standard.,,,,FALSE,low,
599,REQ-1-044,NonFunctional,"The system shall integrate with Amazon Quantum Ledger Database (QLDB) to provide a periodic, cryptographic verification mechanism for the integrity of its internal audit trail. Hashes of the audit log data will be periodically anchored to the QLDB ledger. This allows an independent auditor to verify that the internal logs have not been tampered with since they were created. QLDB will be used as a verification layer, not as the primary, real-time log store.",OPC_Client_and_Management_System,"REQ-FR-019: Blockchain for Data Integrity. To periodically verify the integrity of the tamper-evident log store for compliance and auditing, the system shall integrate with Amazon Quantum Ledger Database (QLDB). This leverages the ledger as a verification mechanism for the log's integrity rather than as a high-speed, real-time data logger.",,,,FALSE,medium,
600,REQ-1-045,Functional,"The Central Management Plane must provide a dashboard for the centralized management of all distributed OPC Core Client instances. This dashboard shall support the following remote operations: health monitoring (CPU, memory, connection status), license assignment and tracking, pushing configuration updates, retrieving diagnostic logs, and initiating software updates for one or more client instances.",OPC_Client_and_Management_System,"REQ-BIZ-002: Centralized Management. The system shall manage multiple client instances centrally via a dashboard for monitoring and configuring clients across sites. The central dashboard shall support remote health monitoring (CPU, memory, connection status), license management, pushing of configuration updates, remote diagnostics and log retrieval, and deploying software updates to distributed client instances.",,,,FALSE,high,
601,REQ-1-046,Functional,"The system must provide an automated reporting module that can leverage AI to generate reports on data trends, anomalies, and key performance indicators (KPIs). A report configuration interface shall allow users to create and manage report templates. Within a template, users must be able to select data sources (tags or assets), specify which AI analyses to include (e.g., anomaly summary), define a distribution schedule (e.g., daily, weekly), and choose the output format (PDF or HTML).",OPC_Client_and_Management_System,"REQ-FR-015: Automated Reporting with AI. The system shall generate reports based on data trends and anomalies, using AI to create customized reports highlighting KPIs and issues. The system shall provide a report configuration module where users can define report templates, select data sources, specify AI analysis to include, and set up distribution schedules and output formats (PDF, HTML).",,,,FALSE,medium,
602,REQ-1-047,Technical,"The system's database schema and domain logic must be based on a defined conceptual data model. This model must include, at a minimum, the following entities and their relationships: Tenant (has many Users, Assets, Clients), User (belongs to a Tenant, has Roles), Asset (hierarchical, belongs to a Tenant, has Tags and AI Models), OPC Tag (mapped to an Asset), AI Model (versioned, assigned to an Asset), and Alarm (associated with a Tag or Asset).",OPC_Client_and_Management_System,"REQ-DM-001: Conceptual Data Model. The system shall be based on a defined data model that includes, at a minimum, the following entities and their core relationships: Tenant, User, Asset, OPC Tag, AI Model, Alarm.",,,,FALSE,high,
603,REQ-1-048,Functional,"The system must provide tools and documented procedures to facilitate data migration from legacy systems. This shall include a bulk import capability for asset hierarchies, tag lists, and user accounts using both CSV and JSON file formats. A documented strategy and, if necessary, supporting scripts must be provided for migrating historical time-series data from common industrial historians into the system's TimescaleDB database.",OPC_Client_and_Management_System,"REQ-DM-003: Data Migration. The system shall provide tools and documented procedures to support data migration from legacy systems. This shall include capabilities for bulk import/export of asset hierarchy configurations, tag lists, and user accounts via CSV and JSON formats. A strategy for migrating historical time-series data into the system's database shall be defined.",,,,FALSE,medium,
604,REQ-1-049,NonFunctional,"The Central Management Dashboard's web UI must be responsive, providing a functional and usable experience on screen resolutions from 1920x1080 down to 1024x768 (landscape tablet). The UI must adhere to the Web Content Accessibility Guidelines (WCAG) 2.1 at the AA conformance level. Users must be able to switch between a light and a dark theme.",OPC_Client_and_Management_System,REQ-IFC-001: The Central Management Dashboard shall be responsive and usable on screen sizes from a standard desktop monitor (1920x1080) down to a tablet (1024x768). The web-based UI shall comply with Web Content Accessibility Guidelines (WCAG) 2.1 Level AA. The UI shall support both a standard light theme and a dark theme.,,,,FALSE,medium,
605,REQ-1-050,Functional,"The graphical user interface (GUI) must provide a user-friendly experience for common tasks. This includes a drag-and-drop interface for adding tags to dashboards, an intuitive namespace browser, and customizable dashboards with layouts that are saved on a per-user basis. The interface must be internationalized (i18n) and ship with translations for English, German, and Spanish. The localization architecture must support the addition of new languages by simply adding new resource files, without requiring a code change or recompilation.",OPC_Client_and_Management_System,"REQ-FR-009: The GUI shall include drag-and-drop tag configuration, namespace browsing, and customizable dashboards. Dashboards and user layouts shall be user-specific and persistent. The interface shall support localization (Internationalization - i18n), with English, German, and Spanish provided as baseline languages. The architecture must allow for the addition of new languages via resource files without requiring code changes.",,,,FALSE,high,
606,REQ-1-051,Technical,"The system's software interfaces shall follow a defined strategy. All internal, service-to-service communication between microservices in the Central Management Plane must use gRPC for high performance. All external-facing APIs intended for consumption by customers or third-party applications must be RESTful and documented using the OpenAPI v3 specification.",OPC_Client_and_Management_System,"REQ-IFC-003: Internal microservices using a defined strategy: gRPC for high-performance, low-latency internal communication; REST APIs with OpenAPI specification for external-facing services.",,,,FALSE,high,
607,REQ-1-052,NonFunctional,"All network communication that traverses an untrusted network, including communication between the OPC Core Client and the Central Management Plane, and between end-user browsers and the Central Management Plane, must be encrypted using Transport Layer Security (TLS) version 1.3.",OPC_Client_and_Management_System,REQ-IFC-004: All external communication shall be encrypted using TLS 1.3.,,,,FALSE,high,
608,REQ-1-053,NonFunctional,"The system must meet defined performance targets. The end-to-end latency, from a value changing on an OPC server to it being updated on a user's dashboard, shall be less than 500 milliseconds. Under nominal load, the 95th percentile (P95) response time for all Central Management Plane API endpoints must be less than 200 milliseconds. The initial load time for the main dashboard page must be under 3 seconds over a 10 Mbps connection.",OPC_Client_and_Management_System,REQ-NFR-001: End-to-end latency for real-time data visualization shall be less than 500ms. The 95th percentile (P95) latency for all Central Management Plane API endpoints shall be less than 200ms under nominal load. The initial load time for the main dashboard view in the Central Management Plane shall be under 3 seconds on a standard broadband connection (10 Mbps).,,,,FALSE,high,
609,REQ-1-054,NonFunctional,"The system's data and AI processing must meet defined performance targets. The data ingestion pipeline for the Central Management Plane must support a sustained rate of 10,000 values per second per tenant. A historical data query for a single tag over a 24-hour period must complete in under 1 second. The execution time (inference latency) for an AI model on a supported edge device must be less than 100 milliseconds.",OPC_Client_and_Management_System,"REQ-NFR-001: The system shall support ingestion of up to 10,000 values per second per tenant into the time-series database. Queries for a single tag over a 24-hour period shall return in less than 1 second. Latency for AI model inference on an edge device shall be less than 100ms.",,,,FALSE,high,
610,REQ-1-055,NonFunctional,"The OPC Core Client must implement performance optimizations for data acquisition. This includes grouping multiple OPC items into single read/write requests to improve efficiency, supporting configurations for Time-Sensitive Networking (TSN) environments where available, and generally minimizing latency when handling large datasets.",OPC_Client_and_Management_System,"REQ-FR-010: The system shall group OPC items for efficient read/write operations, support Time-Sensitive Networking (TSN), and minimize latency for large datasets.",,,,FALSE,medium,
611,REQ-1-056,NonFunctional,"A comprehensive backup and replication strategy must be implemented for all persistent data in the cloud. This includes the PostgreSQL configuration database, the TimescaleDB time-series database, S3 object storage, and all secrets stored in AWS Secrets Manager. The primary database must have Point-in-Time Recovery (PITR) enabled, and daily automated snapshots must be taken and retained for 30 days. A read replica of the primary database must be continuously maintained in a separate AWS Availability Zone.",OPC_Client_and_Management_System,"REQ-NFR-002: Backup Scope and Policy: All persistent data, including configuration databases (PostgreSQL), time-series data (TimescaleDB), object storage, and secrets, shall be backed up. The cloud database shall have Point-in-Time Recovery (PITR) enabled, with daily snapshots retained for 30 days. A read replica of the primary database shall be maintained in a different availability zone.",,,,FALSE,high,
612,REQ-1-057,NonFunctional,"The OPC Core Client must implement a persistent on-disk buffer to store data when disconnected from the Central Management Plane. The buffer's maximum size must be configurable, with a default limit of 1 GB or 24 hours of data, whichever is smaller. If the buffer limit is reached, the client must log an alert and then overwrite the oldest data in a circular (FIFO) fashion. Upon reconnection, the client must automatically begin transmitting the buffered data.",OPC_Client_and_Management_System,"On-Disk Buffering: The OPC Core Client shall implement a persistent on-disk buffer to queue data during network outages. This buffer shall have a configurable size limit (1 GB or 24 hours of data, whichever is smaller). When the limit is reached, the system shall log an alert and overwrite the oldest data in the buffer (circular buffer behavior) to prioritize the most recent data. Buffered data shall be forwarded automatically upon reconnection.",,,,FALSE,high,
613,REQ-1-058,NonFunctional,A formal Disaster Recovery (DR) plan must be documented and maintained to handle a full AWS region failure. The plan must define procedures to achieve a Recovery Time Objective (RTO) of less than 4 hours and a Recovery Point Objective (RPO) of less than 1 hour. The DR strategy must utilize cross-region database replicas and cross-region S3 bucket replication. The DR plan must be tested via an automated drill on a quarterly basis to validate the procedures and RTO/RPO targets.,OPC_Client_and_Management_System,"Disaster Recovery: A formal Disaster Recovery (DR) plan shall be defined and tested for region-level failures. This plan must specify a Recovery Time Objective (RTO) of less than 4 hours and a Recovery Point Objective (RPO) of less than 1 hour, utilizing cross-region database replicas and object storage replication. Recovery testing shall be tested automatically on a quarterly basis.",,,,FALSE,high,
614,REQ-1-059,NonFunctional,"The system's security architecture must be centralized and standards-based. User authentication shall be delegated to Keycloak as a centralized Identity Provider, using the OpenID Connect (OIDC) and OAuth 2.0 protocols. All API requests must be authenticated using JWT Bearer Tokens, with token validation performed by the API Gateway. All secrets, including passwords, API keys, and certificates, must be stored securely in AWS Secrets Manager and not in configuration files or source code.",OPC_Client_and_Management_System,"REQ-NFR-003: User authentication shall be managed by a centralized Identity Provider (Keycloak) supporting OAuth 2.0 and OIDC. All API access shall be secured using JWT Bearer Tokens, with validation performed at an API Gateway layer. All sensitive information (passwords, API keys, certificates) shall be stored in AWS Secrets Manager.",,,,FALSE,high,
615,REQ-1-060,NonFunctional,"A secure provisioning workflow must be implemented for enrolling new OPC Core Client instances. The process shall be: 1) An administrator generates a single-use registration token in the Central Management Plane. 2) The token is securely provided to the new client instance. 3) On its first connection, the client authenticates using the token. 4) The client then generates a private key and submits a Certificate Signing Request (CSR). 5) The Central Management Plane signs the CSR and returns a long-term client certificate, which the client will use for all future mTLS authentication.",OPC_Client_and_Management_System,"Secure Client Provisioning: A secure workflow shall be implemented for bootstrapping new OPC Core Client instances. This process shall involve generating a one-time registration token in the Central Management Plane, which the client uses on its first connection to authenticate and receive a long-term client certificate via an X.509 certificate signing request for all subsequent communication.",,,,FALSE,high,
616,REQ-1-061,NonFunctional,"The Central Management Plane shall be designed and operated to achieve a minimum service level availability of 99.9%, excluding planned maintenance. All planned maintenance must be communicated to customers at least 14 days in advance. The total duration of planned maintenance shall not exceed 4 hours in any calendar month.",OPC_Client_and_Management_System,"REQ-NFR-004: Availability. The Central Management Plane shall have a minimum uptime of 99.9%, excluding planned maintenance. Planned maintenance windows shall be scheduled with 14 days advance notice to customers and shall not exceed 4 hours per month.",,,,FALSE,high,
617,REQ-1-062,NonFunctional,"The system must be designed to be scalable. The Central Management Plane must support up to 1,000 concurrent users for a single tenant. All backend microservices must be stateless to allow for horizontal scaling via Kubernetes Horizontal Pod Autoscalers based on CPU or memory metrics. The overall architecture must be capable of managing at least 10,000 concurrently connected OPC Core Client instances.",OPC_Client_and_Management_System,"REQ-NFR-005: Scalability. The system shall support up to 1,000 concurrent users per tenant. All cloud microservices shall be stateless and designed to scale horizontally using Kubernetes Horizontal Pod Autoscalers. The Central Management Plane shall be capable of managing up to 10,000 distributed OPC Core Client instances.",,,,FALSE,high,
618,REQ-1-063,Technical,"The system must be designed for maintainability. All backend code must have a minimum of 80% unit test coverage, enforced by the CI/CD pipeline. The backend shall be implemented using a microservices architecture to promote loose coupling and independent deployments. An API Gateway (Kong) shall be used as the single entry point for all external traffic, responsible for routing, authentication, and rate limiting.",OPC_Client_and_Management_System,"REQ-NFR-006: Maintainability. All backend code shall maintain a minimum of 80% unit test coverage. All API endpoints shall be documented using the OpenAPI specification. The system shall be built on a microservices architecture to ensure loose coupling and independent deployability, fronted by the Kong API Gateway to manage routing, authentication, and rate limiting.",,,,FALSE,medium,
619,REQ-1-064,Functional,"The system must implement configurable, per-tenant data retention policies. Administrators must be able to define different retention periods for different types of data. The system shall ship with the following default policies: raw time-series data is retained for 1 year, hourly aggregated time-series data is retained for 5 years, and audit logs are retained for 7 years. These policies shall be automatically enforced using the data lifecycle and retention features of TimescaleDB.",OPC_Client_and_Management_System,"REQ-NFR-007: Data Retention Policies. The system shall implement configurable data retention policies for different data types to meet varying compliance and cost requirements. These policies shall be configurable on a per-tenant basis. Default policies shall be: retain raw time-series data for 1 year, aggregated hourly data for 5 years, and audit logs for 7 years. The system shall leverage automated data lifecycle features of TimescaleDB to enforce these policies.",,,,FALSE,medium,
620,REQ-1-065,Technical,"The system must be implemented using the following specified technology stack. Frontend: React 18, TypeScript, Redux Toolkit, Material-UI, Vite. Backend: .NET 8, ASP.NET Core. APIs: REST (external), gRPC (internal). Real-time Web UI: SignalR. OPC Communication: OPC UA Binary TCP. Databases: PostgreSQL 16 (relational), TimescaleDB (time-series), with schema managed by EF Core Migrations. Caching: Redis 7. Object Storage: Amazon S3. Cloud Provider: AWS. Containerization: Docker. Orchestration: Amazon EKS (cloud), K3s (edge). Testing: xUnit, Moq, FluentAssertions (backend); Vitest, React Testing Library (frontend); Playwright (E2E). CI/CD: GitHub Actions. IaC: Terraform. Identity: Keycloak.",OPC_Client_and_Management_System,"REQ-ARC-002: The system shall be built using the following technology stack: Frontend: React 18 with TypeScript, Redux Toolkit, Material-UI, Vite. Backend: .NET 8 / ASP.NET Core. APIs: REST, gRPC. Real-time Communication: SignalR, OPC UA Binary TCP. Databases: PostgreSQL 16, TimescaleDB. DB schema changes via EF Core Migrations. Caching & Storage: Redis 7, Amazon S3. Cloud & Orchestration: AWS, Docker, Kubernetes (Amazon EKS, K3s). Testing: xUnit, Moq, FluentAssertions, Vitest, React Testing Library, Playwright. DevOps: GitHub Actions, Terraform. Identity: Keycloak.",,,,FALSE,high,
621,REQ-1-066,Technical,"A comprehensive monitoring and logging solution must be implemented. Prometheus shall be used for metrics collection, scraping a standardized `/metrics` endpoint from all components. Logs from all services shall be aggregated by Fluentd into a central OpenSearch cluster, with logs structured as JSON containing a timestamp, severity, service name, and correlation ID. OpenTelemetry shall be integrated into all microservices for distributed tracing. Grafana will serve as the visualization tool for metrics and logs. Alertmanager will be used for routing critical alerts to PagerDuty and Slack. All services must expose Kubernetes-compatible health check endpoints: `/healthz` (liveness) and `/readyz` (readiness).",OPC_Client_and_Management_System,"REQ-MON-001: Prometheus shall be used to scrape metrics from all system components, including a `/metrics` endpoint exposed by the OPC Core Client. Logs from all containers and services shall be aggregated using Fluentd and stored in a centralized OpenSearch cluster. Logs shall be structured in JSON format and include timestamp, severity, service name, and correlation ID. OpenTelemetry shall be integrated into all microservices to enable distributed tracing. Grafana shall be used for visualizing system metrics and logs. Alertmanager shall be configured to send critical alerts to on-call personnel via PagerDuty and Slack. All microservices and the OPC Core Client shall expose standardized health check endpoints (`/healthz` for liveness, `/readyz` for readiness).",,,,FALSE,high,
